Review,Label,sentiment,sentiment label,srl label
this beats paying 400 dollars for a macro lens that still has the same if not better picture quality,"{'PRED': [15, 16], 'PROD1': [7], 'ASP': [17, 18], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
even though there were some bad reviews on this rewinder  it had more positve reviews than others and was a reasonable price,"{'PRED': [20], 'PROD1': [9], 'ASP': [21], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0]]
i was using a pallidan toner and map earlier and this is much better  faster,"{'PRED': [12], 'PROD1': [5], 'ASP': [14], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 2 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
v2 is faster but more expensive can't go wrong with it,"{'PRED': [2, 3, 4], 'PROD1': [1], 'ASP': [5], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[2 2 3 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
v2 is faster but more expensive can't go wrong with it,"{'PRED': [4], 'PROD1': [1], 'ASP': [2], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[2 2 3 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
of course the battery operated unit was more expensive,"{'PRED': [7], 'PROD1': [3], 'ASP': [8], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
it's even better than the original charger as it is much faster,"{'PRED': [8, 9, 10], 'PROD1': [6], 'ASP': [11], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[2 0 1 0 0 0 2 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
save the $15 and get the cassette device which  though less attractive  is much more functional,"{'PRED': [13, 14], 'PROD1': [6], 'ASP': [15], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 2 0 0 0 1 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i think the sony batteries may have had a slightly higher storage  but at the lower price i am satisfied,"{'PRED': [13, 14, 15], 'PROD1': [3], 'ASP': [16], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 0 0 0 0 0 1 1 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i think the sony batteries may have had a slightly higher storage  but at the lower price i am satisfied,"{'PRED': [9, 10], 'PROD1': [3], 'ASP': [11], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 0 0 0 0 0 1 1 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
camera shoots great pictures and even at some larger print sizes is not grainy at all,"{'PRED': [8, 9], 'PROD1': [1], 'ASP': [10], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[2 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i went to best buys  circuit city  target  wallmart and was not only suprised at the higher prices but at the shoddy customer service,"{'PRED': [16], 'PROD1': [5], 'ASP': [17], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the cable i almost used was the same price but 16 gauge and not even pure oxygen copper,"{'PRED': [7], 'PROD1': [1], 'ASP': [8], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 2 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this little cam packs the quality of a lot more expensive cams  but is half the size,"{'PRED': [9], 'PROD1': [2], 'ASP': [10], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the panasonic transcriber is becoming hard to find in retail stores as well as being more expensive when i do find them,"{'PRED': [11, 12, 13, 14, 15], 'PROD1': [1], 'ASP': [16], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the onkyo hd 305 is a rebadged version of the xa2  and you can find it for around the same price as xa2,"{'PRED': [19], 'PROD1': [2], 'ASP': [20], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0]]
the switch for high and low fan speed is great for when you want lower noise or better cooling,"{'PRED': [14], 'PROD1': [6], 'ASP': [15], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this flash memory works fine as well as price is  but it is a little slow and capacity needs to be bigger for today's applications,"{'PRED': [6, 7], 'PROD1': [2], 'ASP': [8], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
sony meets these requirements and surpasses them  is a must to compare with same size of other brands and this will be one of the best for its size,"{'PRED': [13], 'PROD1': [1], 'ASP': [14], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[2 2 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the belkin pre-n is quite a bit more expensive than other products available now  but so far i am convinced it is worth it,"{'PRED': [6, 7], 'PROD1': [1], 'ASP': [8], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this television has the same or better picture quality than most of the televisions selling for twice the cost,"{'PRED': [6], 'PROD1': [1], 'ASP': [7, 8], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 1 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
if i wanted more control  which comes with more weight and size   i would've bought a fancier unit this is a great little unit,"{'PRED': [3], 'PROD1': [4], 'ASP': [9], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 1 2 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the stone only has basic controls  but i don't really need a whole lot more than next back on off vol up vol down when i'm on the hill,"{'PRED': [4], 'PROD1': [1], 'ASP': [5], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this peaky perhaps delayed resonance energy i think might give people the impression that the headphones have better resolution than they actually do,"{'PRED': [17], 'PROD1': [5], 'ASP': [18], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
amazon is the only way to go  lower prices and more variety of products,"{'PRED': [7], 'PROD1': [1], 'ASP': [8], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[2 2 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i had to google the error message and find a newer version of iphlpapi dll to replace the one that was already present in my system folder,"{'PRED': [10], 'PROD1': [3], 'ASP': [11], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 2 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the unit folds up nicely but the cord has what looks like a ballast that is almost the same size as the folded headset,"{'PRED': [18], 'PROD1': [7], 'ASP': [19], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
"the ""bulge"" in the cord is now a much smaller device which makes the new version of the headset much better","{'PRED': [13, 14], 'PROD1': [4], 'ASP': [15], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 2 0 0 0 1 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
ipod may be sleeker and have better functionality but is twice the price  twice the price software works great for organizing and ripping  player functions work great as well,"{'PRED': [6], 'PROD1': [1], 'ASP': [7], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[2 2 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the lamp intensity is the best available for this size light box and i feel i could not have made a better choice,"{'PRED': [8], 'PROD1': [1], 'ASP': [9], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
a leica m is also quite liberating  because all focal lengths are fixed  no more zooming around,"{'PRED': [14], 'PROD1': [1], 'ASP': [15], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the lx arm is a much more solid product  with more options  expansions  and adjustments,"{'PRED': [5, 6], 'PROD1': [2], 'ASP': [7], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
though the slingshot 300aw wasn't available at the time i purchased the 200aw  i probably still would have gone with the less expensive 200aw,"{'PRED': [21], 'PROD1': [2], 'ASP': [22], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0]]
though the xd format is new it is a lot smaller and faster than compact flash but it is more expensive,"{'PRED': [19], 'PROD1': [2], 'ASP': [20], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
though the xd format is new it is a lot smaller and faster than compact flash but it is more expensive,"{'PRED': [12, 13], 'PROD1': [2], 'ASP': [14], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
in the stores there are only 25 sheets per pkg for almost the same price  this has 50 sheets,"{'PRED': [13], 'PROD1': [9], 'ASP': [14], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 2 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
amazon has better price than bestbuy,"{'PRED': [2], 'PROD1': [1], 'ASP': [3], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[2 2 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i'd really prefer the titanium version  but it is much more expensive,"{'PRED': [9, 10], 'PROD1': [4], 'ASP': [11], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 2 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
do not compare this to dslrs as they have much larger sensors  and with the same quality lens and focal range  will cost many times more,"{'PRED': [9, 10], 'PROD1': [5], 'ASP': [11], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 2 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this camera with it's manual zoom feature is better and faster than i ever imagined,"{'PRED': [3, 4], 'PROD1': [1], 'ASP': [5], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i would have much preferred a 6mp fz50 if that would have resulted in less noise for the venus 3 to work with,"{'PRED': [14], 'PROD1': [7], 'ASP': [15], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
with 10 mp and 420 equivalent zoom the lumix is a great deal at a much lower price than my nikons,"{'PRED': [14, 15, 16], 'PROD1': [8], 'ASP': [17], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
with dslr  depending on which you purchase  there is definitely less noise,"{'PRED': [9, 10], 'PROD1': [1], 'ASP': [11], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i don't know why this cable is being sold for the ridiculously low price of $2 000  this is truly an insane price for something which is priceless,"{'PRED': [11, 12], 'PROD1': [5], 'ASP': [13], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 2 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
getting one more expendsive is buying the mark only  and remember that it will always be hidden inside ur device admittedly the color is distinct at best  ridiculous at worst,"{'PRED': [6], 'PROD1': [18], 'ASP': [22], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 3 0 0 0 0 0 0 0 0 0 0]]
great price and better than the sd1000  which has had a drastic price cut shortly after it was released  which usually means bad sales,"{'PRED': [10, 11], 'PROD1': [6], 'ASP': [1], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 2 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
not bad for an f 5 *update*putting on a finder scope is useless extra weight,"{'PRED': [10, 11, 12, 13], 'PROD1': [9], 'ASP': [14], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the sony's buttons are responsive to light touches and the remote has a better range and is more solidly built than the ones that came with my components,"{'PRED': [17], 'PROD1': [10], 'ASP': [18], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i honestly can't justify spending $150+ on a universal remote that has the same function as this,"{'PRED': [13], 'PROD1': [9], 'ASP': [14], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 2 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
"the sony 23"" has somewhat better detail and image quality for significantly more money","{'PRED': [4, 5, 6, 7], 'PROD1': [1], 'ASP': [8, 9], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 1 1 1 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this memory is very expensive  i've buyed this by confusion and later buyed another one of 1gb at less price in another store,"{'PRED': [18], 'PROD1': [1], 'ASP': [19], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 2 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
you could probably fit another smaller lens as well i thought that the front lighter part of the bag was a pale yellow color,"{'PRED': [21, 22], 'PROD1': [18], 'ASP': [23], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 3 0 0 0 0 0 0 0 0 0]]
this product sounds better then the bose and is much less expensive,"{'PRED': [9, 10], 'PROD1': [6], 'ASP': [11], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 1 0 0 2 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i first bought the bose and it was too delicate with very few options and much more expensive,"{'PRED': [11, 12, 13, 14, 15, 16], 'PROD1': [4], 'ASP': [17], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 2 0 0 0 0 0 0 1 1 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the sound from my im7 is unbelieveable and the price is more afforable,"{'PRED': [11], 'PROD1': [4], 'ASP': [12], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 2 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i do not see why a more powerful subwoofer than this is needed for the average user with a basic sized room,"{'PRED': [19], 'PROD1': [8], 'ASP': [20], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0]]
this little gem is very compact and has a bigger sound than i was expecting,"{'PRED': [4], 'PROD1': [2], 'ASP': [5], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
there were no broken pieces  i had nothing to glue as some people appeared to have to do with similar storage units,"{'PRED': [19], 'PROD1': [9], 'ASP': [20], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0]]
in addition  in relation to the other dlp models it was less expensive with in my opinion a better picture,"{'PRED': [11], 'PROD1': [7], 'ASP': [12], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 2 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
had this lens for a good 3 months now with the k20d and could not be happier the build quality is excellent  and it's a real bargain for the price,"{'PRED': [10], 'PROD1': [11], 'ASP': [29], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 3 0 0 0]]
had this lens for a good 3 months now with the k20d and could not be happier the build quality is excellent  and it's a real bargain for the price,"{'PRED': [10], 'PROD1': [11], 'ASP': [18], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 3 0 0 0]]
if you have the money for a frame with higher resolution  buy it  but if you need to spend less than a $100  than this is a good deal,"{'PRED': [9], 'PROD1': [7], 'ASP': [10], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 2 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i bought this frame because the one i wanted was out of stock  and more expensive,"{'PRED': [14], 'PROD1': [3], 'ASP': [15], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
just doubled my ram and from 4gb to 8gb with this set and it is running so much faster,"{'PRED': [16, 17], 'PROD1': [3], 'ASP': [18], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this dvd player is a better version of the petters company products,"{'PRED': [5], 'PROD1': [1], 'ASP': [6], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the toshiba was too dark but better colors,"{'PRED': [3, 4, 5, 6], 'PROD1': [1], 'ASP': [7], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
maybe it is my monitor or just as the old saying goes  you get what you pay for and it is much less expensive than pantones other calibration products,"{'PRED': [21, 22], 'PROD1': [4], 'ASP': [23], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0]]
this peerless lcd wall mount is well built  easily adjustable and a good price at less than $30,"{'PRED': [], 'PROD1': [2], 'ASP': [13], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 2 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i have used the bose for a few minutes and i was impressed  but wanted to try a less expensive pair,"{'PRED': [17, 18], 'PROD1': [4], 'ASP': [19], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0]]
her camera took much better photos  was really fast loading which made it super for taking pics of my kids,"{'PRED': [], 'PROD1': [1], 'ASP': [8], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i've bought this camera for the longer zoom  image stabilization  and manual controls it provides and i was not disappointed,"{'PRED': [10, 11], 'PROD1': [3], 'ASP': [12], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
my brother  a photojournalist  thought that allowing the scanner to automatically remove scratches was silly  since it could be done  so he thought  much faster and better in photoshop,"{'PRED': [23], 'PROD1': [8], 'ASP': [24], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0]]
the price on this camera gave me pause when i was shopping  i could have had a full blow digital slr for about the same price,"{'PRED': [24], 'PROD1': [4], 'ASP': [1], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0]]
a knob would be more functionally correct  but this is a design thing and it is cool,"{'PRED': [4], 'PROD1': [1], 'ASP': [5], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the printer price is a bargain  and the quality of the printout is as good as more expensive models,"{'PRED': [14, 15, 16], 'PROD1': [1], 'ASP': [17], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the tamrac s a s  is one of the more sturdy  compact filter cases on the market,"{'PRED': [9], 'PROD1': [1], 'ASP': [11], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i have seen them both hotsynched at the same time  and the usb is atleast 50% faster,"{'PRED': [14, 15], 'PROD1': [12], 'ASP': [16], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 1 0 0 0 2 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
they cost roughly the same  have 8mb of memory   both are upgradable   fast   but for my personal tastes  the m125's smaller size was actually a better selling point for me,"{'PRED': [19, 20], 'PROD1': [8], 'ASP': [21], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[2 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0]]
nevertheless  if you need a capable and economical scanner at a reasonable price  and are prepared to spend some significant time scanning slides  the canoscan 4400f is a good choice,"{'PRED': [11], 'PROD1': [8], 'ASP': [12], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 2 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the optional photo cartridge gives slightly better quality photos  but has dull colors,"{'PRED': [9, 10, 11], 'PROD1': [3], 'ASP': [12], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 0 0 2 0 0 1 3 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the sb800  abet older and near the end of its product cycle  is smaller and less expensive than the sb900 and still worth considering,"{'PRED': [15], 'PROD1': [11], 'ASP': [16], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the sb600 is smaller  lighter  less expensive and while its been around for a while is still a great flash,"{'PRED': [5], 'PROD1': [1], 'ASP': [6], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 1 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
this camera has a lot of the great features as more expensive ones  such as panoramic photo stich  20 scenic modes etc,"{'PRED': [9, 10], 'PROD1': [1], 'ASP': [11], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 2 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
i bought some sony ones at the same time i got these that were around same price and i think the sound is better on these,"{'PRED': [14, 15], 'PROD1': [3], 'ASP': [16], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
the volume seems to be less but that is not a trouble since i can raise the ipod volume it is light weight and sits comfortable over the ears,"{'PRED': [21], 'PROD1': [17], 'ASP': [22], 'PROD2': []}",POSITIVE,"[0, 1, 0]",[[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0]]
or stick with a company that has better after sales service,"{'PRED': [7], 'PROD1': [1], 'ASP': [8], 'PROD2': []}",NEGATIVE,"[0, 0, 1]",[[0 2 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]]
